1,177,2.857150077819824
2,354,4.618641376495361
3,531,6.827313423156738
4,708,9.110536575317383
5,885,11.737264633178711
6,1062,14.285399436950684
7,1239,16.421489715576172
8,1416,19.113079071044922
9,1593,21.02476692199707
10,1770,22.883602142333984
11,1947,24.44312286376953
12,2124,26.771209716796875
13,2301,28.43108558654785
14,2478,30.251991271972656
15,2655,32.38927459716797
16,2832,34.007102966308594
17,3009,35.799407958984375
18,3186,36.71393966674805
19,3363,38.172264099121094
20,3540,40.0820198059082
21,3717,41.75075149536133
22,3894,43.64630126953125
23,4071,44.95272445678711
24,4248,46.44777297973633
25,4425,48.39143371582031
26,4602,49.37610626220703
27,4779,51.31637191772461
28,4956,52.25630569458008
29,5133,53.59036636352539
30,5310,55.64501190185547
31,5487,56.079158782958984
32,5664,57.39827346801758
33,5841,59.60527801513672
34,6018,60.469024658203125
35,6195,61.64885330200195
36,6372,62.985877990722656
37,6549,64.66974639892578
38,6726,64.81462097167969
39,6903,66.10392761230469
40,7080,67.43482971191406
41,7257,69.68118286132812
42,7434,70.10895538330078
43,7611,71.71658325195312
44,7788,72.36263275146484
45,7965,74.41604614257812
46,8142,75.28328704833984
47,8319,77.04171752929688
48,8496,77.37516021728516
49,8673,79.02910614013672
50,8850,80.35160064697266
51,9027,81.361328125
52,9204,82.64009857177734
53,9381,83.54607391357422
54,9558,84.79048919677734
55,9735,86.17179870605469
56,9912,87.30760192871094
57,10089,88.11076354980469
58,10266,88.82547760009766
59,10443,90.55262756347656
60,10620,91.61933135986328
61,10797,93.01512908935547
62,10974,93.9420166015625
63,11151,94.44879150390625
64,11328,95.91422271728516
65,11505,96.22444915771484
66,11682,98.10917663574219
67,11859,99.32270812988281
68,12036,99.32384490966797
69,12213,99.46855926513672
70,12390,101.8861083984375
71,12567,102.63201141357422
72,12744,104.36739349365234
73,12921,104.33210754394531
74,13098,104.8511962890625
75,13275,105.62836456298828
76,13452,106.169921875
77,13629,106.94261169433594
78,13806,107.49565124511719
79,13983,108.97428894042969
80,14160,108.773193359375
81,14337,109.81463623046875
82,14514,111.4460220336914
83,14691,111.81375885009766
84,14868,112.05816650390625
85,15045,112.30252838134766
86,15222,113.14949035644531
87,15399,113.1445541381836
88,15576,114.93251037597656
89,15753,114.60234832763672
90,15930,115.1930160522461
91,16107,115.30723571777344
92,16284,115.7235107421875
93,16461,117.68418884277344
94,16638,118.40208435058594
95,16815,117.83831024169922
96,16992,118.1285400390625
97,17169,119.64749908447266
98,17346,119.34585571289062
99,17523,119.33528137207031
100,17700,120.7540512084961
