1,177,7.4690680503845215
2,354,9.786521911621094
3,531,12.3903169631958
4,708,14.418357849121094
5,885,16.969141006469727
6,1062,17.9936580657959
7,1239,18.991140365600586
8,1416,20.85511589050293
9,1593,21.493520736694336
10,1770,23.15741539001465
11,1947,24.09281349182129
12,2124,25.969846725463867
13,2301,27.061676025390625
14,2478,28.214712142944336
15,2655,29.95429801940918
16,2832,31.980300903320312
17,3009,33.06295394897461
18,3186,34.216495513916016
19,3363,34.78688049316406
20,3540,36.91477584838867
21,3717,37.92978286743164
22,3894,39.41701889038086
23,4071,39.92112731933594
24,4248,41.061866760253906
25,4425,42.436702728271484
26,4602,43.64596176147461
27,4779,44.768497467041016
28,4956,45.359588623046875
29,5133,46.00297546386719
30,5310,47.672882080078125
31,5487,49.219600677490234
32,5664,49.12559509277344
33,5841,51.18666076660156
34,6018,51.39118957519531
35,6195,52.6028938293457
36,6372,53.42643737792969
37,6549,54.68293380737305
38,6726,54.9853401184082
39,6903,56.415802001953125
40,7080,56.90224838256836
41,7257,58.615901947021484
42,7434,59.543331146240234
43,7611,60.875980377197266
44,7788,61.500736236572266
45,7965,63.03382873535156
46,8142,63.68912124633789
47,8319,64.72818756103516
48,8496,65.474853515625
49,8673,67.2819595336914
50,8850,67.6501235961914
51,9027,68.67255401611328
52,9204,69.90640258789062
53,9381,70.00757598876953
54,9558,71.92335510253906
55,9735,72.98314666748047
56,9912,72.94499969482422
57,10089,74.38732147216797
58,10266,74.98880767822266
59,10443,76.21833801269531
60,10620,77.42761993408203
61,10797,78.06185150146484
62,10974,78.89265441894531
63,11151,80.1670150756836
64,11328,80.4260025024414
65,11505,81.12317657470703
66,11682,82.32374572753906
67,11859,83.38776397705078
68,12036,83.55187225341797
69,12213,84.19257354736328
70,12390,85.39932250976562
71,12567,86.24764251708984
72,12744,87.92414093017578
73,12921,87.8180923461914
74,13098,87.6478271484375
75,13275,88.68982696533203
76,13452,89.4669189453125
77,13629,90.02774810791016
78,13806,90.6897964477539
79,13983,91.34833526611328
80,14160,91.91949462890625
81,14337,92.53740692138672
82,14514,93.51981353759766
83,14691,93.94603729248047
84,14868,94.37268829345703
85,15045,94.58531951904297
86,15222,94.4191665649414
87,15399,94.99984741210938
88,15576,96.0782241821289
89,15753,96.49700927734375
90,15930,96.77619171142578
91,16107,97.56586456298828
92,16284,97.3646469116211
93,16461,98.27716064453125
94,16638,98.76776123046875
95,16815,99.29891967773438
96,16992,99.43365478515625
97,17169,100.37589263916016
98,17346,99.34575653076172
99,17523,99.76403045654297
100,17700,100.55443572998047
